seguros_id,FECHAFK,RAMO,SEGMENTO_RAMO,COMPANIA_ORIGINA,COMPANIA,M_SINIESTROS_INCURRIDOS,M_PRIMAS_DEVENGADAS,M_PRIMAS_EMITIDAS,M_RESULTADO_TECNICO,M_GASTOS_ADMINISTRATIVOS_Y_DE
16189,20200701,Total ramos de daños,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,7858.744,12229.371,19131.467,535789.394,-548233.477
16190,20200701,Manejo,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,350.493,134.538,90.63,-252.837,8.758
16191,20200701,Terremoto,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,23.308,27.776,2002.396,40.61,-122.309
16192,20200701,Todo riesgo contratista,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,21.982,60.879,530.636,335.246,-318.127
16193,20200801,Incendio,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,713.953,1625.456,2082.819,255.83,197.657
16194,20200801,Cumplimiento,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,5.799,113.76,149.379,-3.196,94.116
16195,20200801,Transporte,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,546.677,1298.843,1310.707,197.68,169.013
16196,20200801,Aviación,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,-0.66,-251.402,1087.412,-607.084,397.381
16197,20200801,Montaje y rotura de maquinaria,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,18.085,180.532,-27.996,145.079,-6.915
16198,20200801,Sustracción,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,51.217,390.599,458.374,29.418,-11.093
16199,20200801,Automoviles,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,6587.674,7997.133,10060.488,165571.055,-10618.449
16200,20200801,Terremoto,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,23.888,32.135,1613.234,-534.619,489.422
16201,20200801,Total ramos de daños,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,8999.037,12386.151,19350.857,-113862.641,200504.427
16202,20200801,Manejo,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,40.364,90.735,162.964,2.213,19.282
16203,20200801,Corriente débil,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,123.399,383.917,577.337,42.307,146.116
16204,20200801,Todo riesgo contratista,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,-3.137,96.354,482.126,-343.707,425.213
16205,20200801,Navegación y casco,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,0.38,50.064,216.0,7.405,32.176
16206,20200801,Responsabilidad Civil,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,891.399,377.939,1178.013,-659.158,136.985
16207,20200901,Sustracción,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,76.82,455.216,316.272,681.651,55.568
16208,20200901,Cumplimiento,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,14.978,136.879,229.656,9.459,51.854
16209,20200901,Transporte,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,207.738,916.899,993.385,270.51,158.022
16210,20200901,Terremoto,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,73.526,112.043,1312.686,297.006,-420.779
16211,20200901,Responsabilidad Civil,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,320.139,198.599,1045.827,-221.171,23.028
16212,20200901,Aviación,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,0.211,250.107,256.159,562.336,-245.873
16213,20200901,Manejo,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,121.914,132.883,155.888,-48.846,30.367
16214,20200901,Montaje y rotura de maquinaria,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,245.478,97.418,55.583,-184.124,6.532
16215,20200901,Incendio,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,72.196,1590.429,1484.259,467.592,194.042
16216,20200901,Navegación y casco,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,0.0,29.958,2463.422,-185.744,156.572
16217,20200901,Todo riesgo contratista,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,-53.818,37.8,650.394,327.659,-237.33
16218,20200901,Total ramos de daños,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,8249.485,12823.496,25511.93,-5335.124,-1552262.235
16219,20200901,Corriente débil,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,233.276,489.046,396.977,280.025,-92.33
16220,20200901,Automoviles,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,6937.026,8376.064,12493.612,-250245.605,237866.279
16221,20201001,Incendio,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,812.082,1549.5,1274.689,67.803,208.689
16222,20201001,Sustracción,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,57.641,451.011,262.751,55.291,49.048
16223,20201001,Corriente débil,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,136.039,441.948,106.069,210.018,23.115
16224,20201001,Responsabilidad Civil,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,-167.062,285.627,277.249,289.59,51.369
16225,20201001,Manejo,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,62.089,85.279,91.593,-20.431,15.277
16226,20201001,Transporte,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,20.333,966.528,1028.996,465.556,159.595
16227,20201001,Total ramos de daños,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,7636.429,12016.493,16566.77,-144241.177,2027870.485
16228,20201001,Montaje y rotura de maquinaria,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,273.061,99.634,172.356,-232.131,19.456
16229,20201001,Aviación,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,-0.027,-196.333,432.344,-271.362,47.504
16230,20201001,Todo riesgo contratista,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,2.777,54.493,120.717,31.604,31.495
16231,20201001,Cumplimiento,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,20.855,131.041,208.546,21.461,30.788
16232,20201001,Automoviles,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,6419.929,8389.931,11543.995,-187352.644,-1054798.995
16233,20201001,Terremoto,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,-0.91,-0.205,1045.32,-152.029,108.062
16234,20201101,Cumplimiento,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,1.636,135.516,206.901,45.192,31.734
16235,20201101,Todo riesgo contratista,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,-169.644,77.848,117.787,220.83,36.693
16236,20201101,Terremoto,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,41.706,-0.2,964.236,-122.805,107.288
16237,20201101,Montaje y rotura de maquinaria,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,272.0,63.325,27.074,-248.746,9.32
16238,20201101,Aviación,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,-0.372,74.682,66.268,163.462,24.09
16239,20201101,Automoviles,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,7443.982,8284.807,11475.09,-295608.108,1402438.268
16240,20201101,Manejo,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,-0.271,114.101,64.256,79.711,12.084
16241,20201101,Corriente débil,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,198.925,341.082,92.593,49.49,21.379
16242,20201101,Sustracción,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,152.014,381.925,320.618,-83.822,54.071
16243,20201101,Responsabilidad Civil,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,37.244,414.88,653.406,243.525,81.328
16244,20201101,Incendio,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,1085.637,1488.718,1565.851,-190.835,237.942
16245,20201101,Transporte,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,329.148,982.935,1088.089,181.889,171.041
16246,20201101,Total ramos de daños,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,9392.005,12519.254,16643.126,-280631.349,255702.881
16247,20201201,Cumplimiento,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,10.358,142.886,212.884,-615.777,-29.24
16248,20201201,Montaje y rotura de maquinaria,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,271.071,150.148,109.308,-263.741,26.62
16249,20201201,Responsabilidad Civil,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,-322.269,422.787,1038.853,451.384,121.19
16250,20201201,Terremoto,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,-29.332,-3.991,1449.548,336.473,-36.096
16251,20201201,Corriente débil,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,177.437,385.528,160.456,-286.398,230.794
16252,20201201,Total ramos de daños,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,7822.641,12977.599,18031.018,-665508.742,259381.925
16253,20201201,Manejo,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,46.226,138.337,109.288,-71.549,35.103
16254,20201201,Aviación,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,-0.226,35.717,55.718,329.307,-55.931
16255,20201201,Automoviles,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,7031.298,8496.665,11270.223,443292.054,129406.883
16256,20201201,Transporte,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,346.874,1124.957,1333.849,-232.34,319.141
16257,20201201,Sustracción,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,49.485,360.365,324.205,-382.287,98.178
16258,20201201,Incendio,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,287.627,1600.884,1556.599,-677.183,401.543
16259,20201201,Todo riesgo contratista,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,-45.908,90.534,396.789,208.443,-24.031
16260,20210101,Corriente débil,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,228.614,268.269,1674.161,-95.481,56.119
16261,20210101,Manejo,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,54.22,84.066,252.087,-30.994,14.524
16262,20210101,Responsabilidad Civil,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,105.859,479.649,882.806,259.256,53.492
16263,20210101,Automoviles,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,7401.441,8600.817,13447.611,-240650.899,118295.227
16264,20210101,Incendio,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,1480.835,1693.59,3774.965,-555.014,204.556
16265,20210101,Aviación,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,-0.233,70.929,628.687,26.59,39.752
16266,20210101,Transporte,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,404.882,954.455,1273.848,185.889,109.141
16267,20210101,Terremoto,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,20.0,300.141,2256.63,125.831,96.389
16268,20210101,Cumplimiento,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,-8.457,148.41,210.338,66.375,17.595
16269,20210101,Total ramos de daños,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,9693.782,13192.854,26782.024,-240556.868,193123.512
16270,20210101,Todo riesgo contratista,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,-62.869,100.502,612.802,-18.321,52.676
16271,20210101,Sustracción,Seguros Comerciales,HDI SEGUROS,HDI SEGUROS,39.167,414.698,1360.615,89.551,57.353
