bancos_id,Banco,Altura,TOTAL COMERCIAL,TOTAL CONSUMO,TOTAL MICROCREDITO,TOTAL VIVIENDA,FECHAFK
2826,COMPAÑÍA DE FINANCIAMIENTO TUYA,3-6 MESES,0.0,99592.48000000001,0.0,0.0,20180201
2827,COMPAÑÍA DE FINANCIAMIENTO TUYA,4-6 MESES,0.0,0.0,0.0,0.0,20180201
2828,COMPAÑÍA DE FINANCIAMIENTO TUYA,6-12 MESES,0.0,0.0,0.0,0.0,20180201
2829,COMPAÑÍA DE FINANCIAMIENTO TUYA,6-18 MESES,0.0,0.0,0.0,0.0,20180201
2830,COMPAÑÍA DE FINANCIAMIENTO TUYA,Bruto,0.0,2458111.49,0.0,110.39,20180201
2831,COMPAÑÍA DE FINANCIAMIENTO TUYA,VIGENTE,0.0,2208944.36,0.0,110.39,20180201
2832,COOP FINAN CONFIAR,+12 MESES,1415.5,0.0,0.0,0.0,20180201
2833,COOP FINAN CONFIAR,+18 MESES,0.0,0.0,0.0,947.43,20180201
2834,COOP FINAN CONFIAR,+4 MESES,0.0,0.0,1170.33,0.0,20180201
2835,COOP FINAN CONFIAR,+6 MESES,0.0,7310.12,0.0,0.0,20180201
2836,COOP FINAN CONFIAR,1-2 MESES,0.0,5432.49,760.1300000000001,0.0,20180201
2837,COOP FINAN CONFIAR,1-3 MESES,1199.08,0.0,0.0,0.0,20180201
2838,COOP FINAN CONFIAR,1-4 MESES,0.0,0.0,0.0,156.51,20180201
2839,COOP FINAN CONFIAR,12-18 MESES,0.0,0.0,0.0,750.75,20180201
2840,COOP FINAN CONFIAR,2-3 MESES,0.0,2322.0,382.37,0.0,20180201
2841,COOP FINAN CONFIAR,3-4 MESES,0.0,0.0,313.93,0.0,20180201
2842,COOP FINAN CONFIAR,3-6 MESES,1930.07,3516.93,0.0,0.0,20180201
2843,COOP FINAN CONFIAR,4-6 MESES,0.0,0.0,0.0,948.15,20180201
2844,COOP FINAN CONFIAR,6-12 MESES,814.7800000000001,0.0,0.0,1179.04,20180201
2845,COOP FINAN CONFIAR,6-18 MESES,0.0,0.0,0.0,0.0,20180201
2846,COOP FINAN CONFIAR,Bruto,135851.72,333296.97,43595.19,287660.73,20180201
2847,COOP FINAN CONFIAR,VIGENTE,130492.29,314715.43,40968.42999999999,283678.85,20180201
2848,COOP FINAN COOFINEP,+12 MESES,560.38,0.0,0.0,0.0,20180201
2849,COOP FINAN COOFINEP,+18 MESES,0.0,0.0,0.0,53.4,20180201
2850,COOP FINAN COOFINEP,+4 MESES,0.0,0.0,177.94,0.0,20180201
2851,COOP FINAN COOFINEP,+6 MESES,0.0,4273.5,0.0,0.0,20180201
2852,COOP FINAN COOFINEP,1-2 MESES,0.0,2380.4,19.68,0.0,20180201
2853,COOP FINAN COOFINEP,1-3 MESES,1172.07,0.0,0.0,0.0,20180201
2854,COOP FINAN COOFINEP,1-4 MESES,0.0,0.0,0.0,65.69,20180201
2855,COOP FINAN COOFINEP,12-18 MESES,0.0,0.0,0.0,0.0,20180201
2856,COOP FINAN COOFINEP,2-3 MESES,0.0,1343.4,25.33,0.0,20180201
2857,COOP FINAN COOFINEP,3-4 MESES,0.0,0.0,64.28,0.0,20180201
2858,COOP FINAN COOFINEP,3-6 MESES,71.55000000000001,1012.28,0.0,0.0,20180201
2859,COOP FINAN COOFINEP,4-6 MESES,0.0,0.0,0.0,0.0,20180201
2860,COOP FINAN COOFINEP,6-12 MESES,179.14,0.0,0.0,74.14,20180201
2861,COOP FINAN COOFINEP,6-18 MESES,0.0,0.0,0.0,0.0,20180201
2862,COOP FINAN COOFINEP,Bruto,19021.85,151289.13,1269.52,21086.91,20180201
2863,COOP FINAN COOFINEP,VIGENTE,17038.71,142279.55,982.29,20893.68,20180201
2864,COOP FINAN COTRAFA,+12 MESES,741.6800000000001,0.0,0.0,0.0,20180201
2865,COOP FINAN COTRAFA,+18 MESES,0.0,0.0,0.0,92.24,20180201
2866,COOP FINAN COTRAFA,+4 MESES,0.0,0.0,826.39,0.0,20180201
2867,COOP FINAN COTRAFA,+6 MESES,0.0,18601.36,0.0,0.0,20180201
2868,COOP FINAN COTRAFA,1-2 MESES,0.0,9864.83,372.73,0.0,20180201
2869,COOP FINAN COTRAFA,1-3 MESES,371.23,0.0,0.0,0.0,20180201
2870,COOP FINAN COTRAFA,1-4 MESES,0.0,0.0,0.0,25.79,20180201
2871,COOP FINAN COTRAFA,12-18 MESES,0.0,0.0,0.0,0.0,20180201
2872,COOP FINAN COTRAFA,2-3 MESES,0.0,3800.0,51.18,0.0,20180201
2873,COOP FINAN COTRAFA,3-4 MESES,0.0,0.0,49.11,0.0,20180201
2874,COOP FINAN COTRAFA,3-6 MESES,201.75,5685.86,0.0,0.0,20180201
2875,COOP FINAN COTRAFA,4-6 MESES,0.0,0.0,0.0,38.05,20180201
2876,COOP FINAN COTRAFA,6-12 MESES,28.07,0.0,0.0,46.86,20180201
2877,COOP FINAN COTRAFA,6-18 MESES,0.0,0.0,0.0,0.0,20180201
2878,COOP FINAN COTRAFA,Bruto,21007.57,507872.83,12939.27,54627.24,20180201
2879,COOP FINAN COTRAFA,VIGENTE,19664.84,469920.78,11639.86,54424.3,20180201
2880,COOP FINAN DE ANTIOQUIA,+12 MESES,1401.63,0.0,0.0,0.0,20180201
2881,COOP FINAN DE ANTIOQUIA,+18 MESES,0.0,0.0,0.0,0.0,20180201
2882,COOP FINAN DE ANTIOQUIA,+4 MESES,0.0,0.0,1850.51,0.0,20180201
2883,COOP FINAN DE ANTIOQUIA,+6 MESES,0.0,4953.900000000001,0.0,0.0,20180201
2884,COOP FINAN DE ANTIOQUIA,1-2 MESES,0.0,1342.55,298.51,0.0,20180201
2885,COOP FINAN DE ANTIOQUIA,1-3 MESES,630.31,0.0,0.0,0.0,20180201
2886,COOP FINAN DE ANTIOQUIA,1-4 MESES,0.0,0.0,0.0,0.0,20180201
2887,COOP FINAN DE ANTIOQUIA,12-18 MESES,0.0,0.0,0.0,0.0,20180201
2888,COOP FINAN DE ANTIOQUIA,2-3 MESES,0.0,872.4799999999999,226.6,0.0,20180201
2889,COOP FINAN DE ANTIOQUIA,3-4 MESES,0.0,0.0,120.16,0.0,20180201
2890,COOP FINAN DE ANTIOQUIA,3-6 MESES,195.05,1520.47,0.0,0.0,20180201
2891,COOP FINAN DE ANTIOQUIA,4-6 MESES,0.0,0.0,0.0,59.75,20180201
2892,COOP FINAN DE ANTIOQUIA,6-12 MESES,192.48,0.0,0.0,0.0,20180201
2893,COOP FINAN DE ANTIOQUIA,6-18 MESES,0.0,0.0,0.0,0.0,20180201
2894,COOP FINAN DE ANTIOQUIA,Bruto,96838.41,197753.34,37676.74000000001,10756.88,20180201
2895,COOP FINAN DE ANTIOQUIA,VIGENTE,94418.94,189063.94,35180.96,10697.13,20180201
2896,COOP FINAN KENNEDY,+12 MESES,852.67,0.0,0.0,0.0,20180201
2897,COOP FINAN KENNEDY,+18 MESES,0.0,0.0,0.0,0.0,20180201
2898,COOP FINAN KENNEDY,+4 MESES,0.0,0.0,3030.44,0.0,20180201
2899,COOP FINAN KENNEDY,+6 MESES,0.0,19885.54,0.0,0.0,20180201
2900,COOP FINAN KENNEDY,1-2 MESES,0.0,10858.41,2066.36,0.0,20180201
2901,COOP FINAN KENNEDY,1-3 MESES,1801.25,0.0,0.0,0.0,20180201
2902,COOP FINAN KENNEDY,1-4 MESES,0.0,0.0,0.0,0.0,20180201
2903,COOP FINAN KENNEDY,12-18 MESES,0.0,0.0,0.0,0.0,20180201
2904,COOP FINAN KENNEDY,2-3 MESES,0.0,3723.0,587.3499999999999,0.0,20180201
2905,COOP FINAN KENNEDY,3-4 MESES,0.0,0.0,433.23,0.0,20180201
2906,COOP FINAN KENNEDY,3-6 MESES,490.04,4435.19,0.0,0.0,20180201
2907,COOP FINAN KENNEDY,4-6 MESES,0.0,0.0,0.0,0.0,20180201
2908,COOP FINAN KENNEDY,6-12 MESES,784.75,0.0,0.0,0.0,20180201
2909,COOP FINAN KENNEDY,6-18 MESES,0.0,0.0,0.0,0.0,20180201
2910,COOP FINAN KENNEDY,Bruto,69149.2,706413.72,122403.49,713.06,20180201
2911,COOP FINAN KENNEDY,VIGENTE,65220.49000000001,667511.58,116286.11,713.06,20180201
2912,COOPCENTRAL,+12 MESES,6162.57,0.0,0.0,0.0,20180201
2913,COOPCENTRAL,+18 MESES,0.0,0.0,0.0,0.0,20180201
2914,COOPCENTRAL,+4 MESES,0.0,0.0,1106.53,0.0,20180201
2915,COOPCENTRAL,+6 MESES,0.0,1914.94,0.0,0.0,20180201
2916,COOPCENTRAL,1-2 MESES,0.0,1187.31,500.53,0.0,20180201
2917,COOPCENTRAL,1-3 MESES,2016.26,0.0,0.0,0.0,20180201
2918,COOPCENTRAL,1-4 MESES,0.0,0.0,0.0,0.0,20180201
2919,COOPCENTRAL,12-18 MESES,0.0,0.0,0.0,0.0,20180201
2920,COOPCENTRAL,2-3 MESES,0.0,419.66,221.11,0.0,20180201
2921,COOPCENTRAL,3-4 MESES,0.0,0.0,135.25,0.0,20180201
2922,COOPCENTRAL,3-6 MESES,7733.030000000001,874.18,0.0,0.0,20180201
2923,COOPCENTRAL,4-6 MESES,0.0,0.0,0.0,0.0,20180201
2924,COOPCENTRAL,6-12 MESES,1359.04,0.0,0.0,0.0,20180201
2925,COOPCENTRAL,6-18 MESES,0.0,0.0,0.0,0.0,20180201
2926,COOPCENTRAL,Bruto,668103.05,41489.02,18081.16,0.0,20180201
2927,COOPCENTRAL,VIGENTE,650832.15,37092.93,16117.74,0.0,20180201
2928,CORPORACION FINANCIERA COLOMBIANA,+12 MESES,0.0,0.0,0.0,0.0,20180201
2929,CORPORACION FINANCIERA COLOMBIANA,+18 MESES,0.0,0.0,0.0,0.0,20180201
2930,CORPORACION FINANCIERA COLOMBIANA,+4 MESES,0.0,0.0,0.0,0.0,20180201
2931,CORPORACION FINANCIERA COLOMBIANA,+6 MESES,0.0,0.0,0.0,0.0,20180201
2932,CORPORACION FINANCIERA COLOMBIANA,1-2 MESES,0.0,0.0,0.0,0.0,20180201
2933,CORPORACION FINANCIERA COLOMBIANA,1-3 MESES,0.0,0.0,0.0,0.0,20180201
2934,CORPORACION FINANCIERA COLOMBIANA,1-4 MESES,0.0,0.0,0.0,0.0,20180201
2935,CORPORACION FINANCIERA COLOMBIANA,12-18 MESES,0.0,0.0,0.0,0.0,20180201
2936,CORPORACION FINANCIERA COLOMBIANA,2-3 MESES,0.0,0.0,0.0,0.0,20180201
2937,CORPORACION FINANCIERA COLOMBIANA,3-4 MESES,0.0,0.0,0.0,0.0,20180201
2938,CORPORACION FINANCIERA COLOMBIANA,3-6 MESES,0.0,0.0,0.0,0.0,20180201
2939,CORPORACION FINANCIERA COLOMBIANA,4-6 MESES,0.0,0.0,0.0,0.0,20180201
2940,CORPORACION FINANCIERA COLOMBIANA,6-12 MESES,0.0,0.0,0.0,0.0,20180201
2941,CORPORACION FINANCIERA COLOMBIANA,6-18 MESES,0.0,0.0,0.0,0.0,20180201
2942,CORPORACION FINANCIERA COLOMBIANA,Bruto,0.0,0.0,0.0,0.0,20180201
2943,CORPORACION FINANCIERA COLOMBIANA,VIGENTE,0.0,0.0,0.0,0.0,20180201
2944,CREDIFAMILIA COMPAÑÍA DE FINANCIAMIENTO,+12 MESES,0.0,0.0,0.0,0.0,20180201
2945,CREDIFAMILIA COMPAÑÍA DE FINANCIAMIENTO,+18 MESES,0.0,0.0,0.0,375.63,20180201
2946,CREDIFAMILIA COMPAÑÍA DE FINANCIAMIENTO,+4 MESES,0.0,0.0,0.0,0.0,20180201
2947,CREDIFAMILIA COMPAÑÍA DE FINANCIAMIENTO,+6 MESES,0.0,0.0,0.0,0.0,20180201
2948,CREDIFAMILIA COMPAÑÍA DE FINANCIAMIENTO,1-2 MESES,0.0,0.0,0.0,0.0,20180201
2949,CREDIFAMILIA COMPAÑÍA DE FINANCIAMIENTO,1-3 MESES,0.0,0.0,0.0,0.0,20180201
2950,CREDIFAMILIA COMPAÑÍA DE FINANCIAMIENTO,1-4 MESES,0.0,0.0,0.0,191.24,20180201
2951,CREDIFAMILIA COMPAÑÍA DE FINANCIAMIENTO,12-18 MESES,0.0,0.0,0.0,1018.91,20180201
2952,CREDIFAMILIA COMPAÑÍA DE FINANCIAMIENTO,2-3 MESES,0.0,0.0,0.0,0.0,20180201
2953,CREDIFAMILIA COMPAÑÍA DE FINANCIAMIENTO,3-4 MESES,0.0,0.0,0.0,0.0,20180201
2954,CREDIFAMILIA COMPAÑÍA DE FINANCIAMIENTO,3-6 MESES,0.0,0.0,0.0,0.0,20180201
2955,CREDIFAMILIA COMPAÑÍA DE FINANCIAMIENTO,4-6 MESES,0.0,0.0,0.0,1300.08,20180201
2956,CREDIFAMILIA COMPAÑÍA DE FINANCIAMIENTO,6-12 MESES,0.0,0.0,0.0,1955.91,20180201
2957,CREDIFAMILIA COMPAÑÍA DE FINANCIAMIENTO,6-18 MESES,0.0,0.0,0.0,0.0,20180201
2958,CREDIFAMILIA COMPAÑÍA DE FINANCIAMIENTO,Bruto,0.0,0.0,0.0,268546.27,20180201
2959,CREDIFAMILIA COMPAÑÍA DE FINANCIAMIENTO,VIGENTE,0.0,0.0,0.0,263704.5,20180201
2960,FINANCIERA DANN REGIONAL,+12 MESES,22081.37,0.0,0.0,0.0,20180201
2961,FINANCIERA DANN REGIONAL,+18 MESES,0.0,0.0,0.0,0.0,20180201
2962,FINANCIERA DANN REGIONAL,+4 MESES,0.0,0.0,0.0,0.0,20180201
2963,FINANCIERA DANN REGIONAL,+6 MESES,0.0,57.91,0.0,0.0,20180201
2964,FINANCIERA DANN REGIONAL,1-2 MESES,0.0,0.0,0.0,0.0,20180201
2965,FINANCIERA DANN REGIONAL,1-3 MESES,5483.110000000001,0.0,0.0,0.0,20180201
2966,FINANCIERA DANN REGIONAL,1-4 MESES,0.0,0.0,0.0,0.0,20180201
2967,FINANCIERA DANN REGIONAL,12-18 MESES,0.0,0.0,0.0,0.0,20180201
2968,FINANCIERA DANN REGIONAL,2-3 MESES,0.0,0.0,0.0,0.0,20180201
2969,FINANCIERA DANN REGIONAL,3-4 MESES,0.0,0.0,0.0,0.0,20180201
2970,FINANCIERA DANN REGIONAL,3-6 MESES,3437.63,1.9,0.0,0.0,20180201
2971,FINANCIERA DANN REGIONAL,4-6 MESES,0.0,0.0,0.0,0.0,20180201
2972,FINANCIERA DANN REGIONAL,6-12 MESES,9158.08,0.0,0.0,0.0,20180201
2973,FINANCIERA DANN REGIONAL,6-18 MESES,0.0,0.0,0.0,0.0,20180201
2974,FINANCIERA DANN REGIONAL,Bruto,226734.7899999999,15718.88,0.0,0.0,20180201
2975,FINANCIERA DANN REGIONAL,VIGENTE,186574.6,15659.07,0.0,0.0,20180201
2976,FINANCIERA JURISCOOP,+12 MESES,12775.55,0.0,0.0,0.0,20180201
2977,FINANCIERA JURISCOOP,+18 MESES,0.0,0.0,0.0,0.0,20180201
2978,FINANCIERA JURISCOOP,+4 MESES,0.0,0.0,0.0,0.0,20180201
2979,FINANCIERA JURISCOOP,+6 MESES,0.0,11104.71,0.0,0.0,20180201
2980,FINANCIERA JURISCOOP,1-2 MESES,0.0,6332.97,0.0,0.0,20180201
2981,FINANCIERA JURISCOOP,1-3 MESES,5716.02,0.0,0.0,0.0,20180201
2982,FINANCIERA JURISCOOP,1-4 MESES,0.0,0.0,0.0,0.0,20180201
2983,FINANCIERA JURISCOOP,12-18 MESES,0.0,0.0,0.0,0.0,20180201
2984,FINANCIERA JURISCOOP,2-3 MESES,0.0,2962.39,0.0,0.0,20180201
2985,FINANCIERA JURISCOOP,3-4 MESES,0.0,0.0,0.0,0.0,20180201
2986,FINANCIERA JURISCOOP,3-6 MESES,3883.66,5905.53,0.0,0.0,20180201
2987,FINANCIERA JURISCOOP,4-6 MESES,0.0,0.0,0.0,0.0,20180201
2988,FINANCIERA JURISCOOP,6-12 MESES,4107.75,0.0,0.0,0.0,20180201
2989,FINANCIERA JURISCOOP,6-18 MESES,0.0,0.0,0.0,0.0,20180201
2990,FINANCIERA JURISCOOP,Bruto,90086.32,507746.2700000001,0.0,0.0,20180201
2991,FINANCIERA JURISCOOP,VIGENTE,63603.34,481440.67,0.0,0.0,20180201
2992,GIROS Y FINANZAS COMPAÑÍA DE FINANCIAMIENTO,+12 MESES,318.65,0.0,0.0,0.0,20180201
2993,GIROS Y FINANZAS COMPAÑÍA DE FINANCIAMIENTO,+18 MESES,0.0,0.0,0.0,0.0,20180201
2994,GIROS Y FINANZAS COMPAÑÍA DE FINANCIAMIENTO,+4 MESES,0.0,0.0,0.0,0.0,20180201
2995,GIROS Y FINANZAS COMPAÑÍA DE FINANCIAMIENTO,+6 MESES,0.0,4084.65,0.0,0.0,20180201
2996,GIROS Y FINANZAS COMPAÑÍA DE FINANCIAMIENTO,1-2 MESES,0.0,9788.86,0.0,0.0,20180201
2997,GIROS Y FINANZAS COMPAÑÍA DE FINANCIAMIENTO,1-3 MESES,9766.81,0.0,0.0,0.0,20180201
2998,GIROS Y FINANZAS COMPAÑÍA DE FINANCIAMIENTO,1-4 MESES,0.0,0.0,0.0,29.79,20180201
2999,GIROS Y FINANZAS COMPAÑÍA DE FINANCIAMIENTO,12-18 MESES,0.0,0.0,0.0,21.7,20180201
3000,GIROS Y FINANZAS COMPAÑÍA DE FINANCIAMIENTO,2-3 MESES,0.0,3723.98,0.0,0.0,20180201
3001,GIROS Y FINANZAS COMPAÑÍA DE FINANCIAMIENTO,3-4 MESES,0.0,0.0,0.0,0.0,20180201
3002,GIROS Y FINANZAS COMPAÑÍA DE FINANCIAMIENTO,3-6 MESES,2678.15,6875.05,0.0,0.0,20180201
3003,GIROS Y FINANZAS COMPAÑÍA DE FINANCIAMIENTO,4-6 MESES,0.0,0.0,0.0,140.83,20180201
3004,GIROS Y FINANZAS COMPAÑÍA DE FINANCIAMIENTO,6-12 MESES,2927.05,0.0,0.0,61.59,20180201
3005,GIROS Y FINANZAS COMPAÑÍA DE FINANCIAMIENTO,6-18 MESES,0.0,0.0,0.0,0.0,20180201
3006,GIROS Y FINANZAS COMPAÑÍA DE FINANCIAMIENTO,Bruto,134925.12,318393.66,0.0,28562.19000000001,20180201
3007,GIROS Y FINANZAS COMPAÑÍA DE FINANCIAMIENTO,VIGENTE,119234.46,293921.12,0.0,28308.28,20180201
3008,GM FINANCIAL COLOMBIA,+12 MESES,0.54,0.0,0.0,0.0,20180201
3009,GM FINANCIAL COLOMBIA,+18 MESES,0.0,0.0,0.0,0.0,20180201
3010,GM FINANCIAL COLOMBIA,+4 MESES,0.0,0.0,0.0,0.0,20180201
3011,GM FINANCIAL COLOMBIA,+6 MESES,0.0,899.96,0.0,0.0,20180201
3012,GM FINANCIAL COLOMBIA,1-2 MESES,0.0,44235.41,35.8,0.0,20180201
3013,GM FINANCIAL COLOMBIA,1-3 MESES,6229.73,0.0,0.0,0.0,20180201
3014,GM FINANCIAL COLOMBIA,1-4 MESES,0.0,0.0,0.0,0.0,20180201
3015,GM FINANCIAL COLOMBIA,12-18 MESES,0.0,0.0,0.0,0.0,20180201
3016,GM FINANCIAL COLOMBIA,2-3 MESES,0.0,21386.37,28.47,0.0,20180201
3017,GM FINANCIAL COLOMBIA,3-4 MESES,0.0,0.0,20.0,0.0,20180201
3018,GM FINANCIAL COLOMBIA,3-6 MESES,1877.03,15828.6,0.0,0.0,20180201
3019,GM FINANCIAL COLOMBIA,4-6 MESES,0.0,0.0,0.0,0.0,20180201
3020,GM FINANCIAL COLOMBIA,6-12 MESES,134.55,0.0,0.0,0.0,20180201
3021,GM FINANCIAL COLOMBIA,6-18 MESES,0.0,0.0,0.0,0.0,20180201
3022,GM FINANCIAL COLOMBIA,Bruto,463047.1299999999,1187723.89,562.44,0.0,20180201
3023,GM FINANCIAL COLOMBIA,VIGENTE,454805.28,1105373.55,478.17,0.0,20180201
3024,GNB SUDAMERIS,+12 MESES,2834.88,0.0,0.0,0.0,20180201
3025,GNB SUDAMERIS,+18 MESES,0.0,0.0,0.0,471.82,20180201
3026,GNB SUDAMERIS,+4 MESES,0.0,0.0,0.0,0.0,20180201
3027,GNB SUDAMERIS,+6 MESES,0.0,30188.63,0.0,0.0,20180201
3028,GNB SUDAMERIS,1-2 MESES,0.0,14744.88,0.0,0.0,20180201
3029,GNB SUDAMERIS,1-3 MESES,1181.71,0.0,0.0,0.0,20180201
3030,GNB SUDAMERIS,1-4 MESES,0.0,0.0,0.0,0.0,20180201
3031,GNB SUDAMERIS,12-18 MESES,0.0,0.0,0.0,222.92,20180201
3032,GNB SUDAMERIS,2-3 MESES,0.0,9814.05,0.0,0.0,20180201
3033,GNB SUDAMERIS,3-4 MESES,0.0,0.0,0.0,0.0,20180201
3034,GNB SUDAMERIS,3-6 MESES,1890.65,21407.13,0.0,0.0,20180201
3035,GNB SUDAMERIS,4-6 MESES,0.0,0.0,0.0,129.46,20180201
3036,GNB SUDAMERIS,6-12 MESES,13966.48,0.0,0.0,339.07,20180201
3037,GNB SUDAMERIS,6-18 MESES,0.0,0.0,0.0,0.0,20180201
3038,GNB SUDAMERIS,Bruto,4095791.33,3859319.409999999,0.0,36523.35999999999,20180201
3039,GNB SUDAMERIS,VIGENTE,4075917.61,3783164.72,0.0,35360.09,20180201
3040,ITAÚ BBA COLOMBIA,+12 MESES,0.0,0.0,0.0,0.0,20180201
3041,ITAÚ BBA COLOMBIA,+18 MESES,0.0,0.0,0.0,0.0,20180201
3042,ITAÚ BBA COLOMBIA,+4 MESES,0.0,0.0,0.0,0.0,20180201
3043,ITAÚ BBA COLOMBIA,+6 MESES,0.0,0.0,0.0,0.0,20180201
3044,ITAÚ BBA COLOMBIA,1-2 MESES,0.0,0.0,0.0,0.0,20180201
3045,ITAÚ BBA COLOMBIA,1-3 MESES,0.0,0.0,0.0,0.0,20180201
3046,ITAÚ BBA COLOMBIA,1-4 MESES,0.0,0.0,0.0,0.0,20180201
3047,ITAÚ BBA COLOMBIA,12-18 MESES,0.0,0.0,0.0,0.0,20180201
3048,ITAÚ BBA COLOMBIA,2-3 MESES,0.0,0.0,0.0,0.0,20180201
3049,ITAÚ BBA COLOMBIA,3-4 MESES,0.0,0.0,0.0,0.0,20180201
3050,ITAÚ BBA COLOMBIA,3-6 MESES,0.0,0.0,0.0,0.0,20180201
3051,ITAÚ BBA COLOMBIA,4-6 MESES,0.0,0.0,0.0,0.0,20180201
3052,ITAÚ BBA COLOMBIA,6-12 MESES,0.0,0.0,0.0,0.0,20180201
3053,ITAÚ BBA COLOMBIA,6-18 MESES,0.0,0.0,0.0,0.0,20180201
3054,ITAÚ BBA COLOMBIA,Bruto,0.0,0.0,0.0,0.0,20180201
3055,ITAÚ BBA COLOMBIA,VIGENTE,0.0,0.0,0.0,0.0,20180201
3056,ITAÚ CORPBANCA COLOMBIA,+12 MESES,136072.61,0.0,0.0,0.0,20180201
3057,ITAÚ CORPBANCA COLOMBIA,+18 MESES,0.0,0.0,0.0,12791.35,20180201
3058,ITAÚ CORPBANCA COLOMBIA,+4 MESES,0.0,0.0,0.0,0.0,20180201
3059,ITAÚ CORPBANCA COLOMBIA,+6 MESES,0.0,82394.02999999998,0.0,0.0,20180201
3060,ITAÚ CORPBANCA COLOMBIA,1-2 MESES,0.0,67624.56999999999,0.0,0.0,20180201
3061,ITAÚ CORPBANCA COLOMBIA,1-3 MESES,209657.8,0.0,0.0,0.0,20180201
3062,ITAÚ CORPBANCA COLOMBIA,1-4 MESES,0.0,0.0,0.0,845.64,20180201
3063,ITAÚ CORPBANCA COLOMBIA,12-18 MESES,0.0,0.0,0.0,13781.04,20180201
3064,ITAÚ CORPBANCA COLOMBIA,2-3 MESES,0.0,45259.44,0.0,0.0,20180201
3065,ITAÚ CORPBANCA COLOMBIA,3-4 MESES,0.0,0.0,0.0,0.0,20180201
3066,ITAÚ CORPBANCA COLOMBIA,3-6 MESES,48321.81,98136.51999999999,0.0,0.0,20180201
3067,ITAÚ CORPBANCA COLOMBIA,4-6 MESES,0.0,0.0,0.0,27325.21,20180201
3068,ITAÚ CORPBANCA COLOMBIA,6-12 MESES,205908.11,0.0,0.0,20740.2,20180201
3069,ITAÚ CORPBANCA COLOMBIA,6-18 MESES,0.0,0.0,0.0,0.0,20180201
3070,ITAÚ CORPBANCA COLOMBIA,Bruto,13799401.66,4581358.350000001,0.0,2507254.07,20180201
3071,ITAÚ CORPBANCA COLOMBIA,VIGENTE,13199441.33,4287943.79,0.0,2431770.63,20180201
3072,JP MORGAN CORPORACION FINANCIERA,+12 MESES,0.0,0.0,0.0,0.0,20180201
3073,JP MORGAN CORPORACION FINANCIERA,+18 MESES,0.0,0.0,0.0,0.0,20180201
3074,JP MORGAN CORPORACION FINANCIERA,+4 MESES,0.0,0.0,0.0,0.0,20180201
3075,JP MORGAN CORPORACION FINANCIERA,+6 MESES,0.0,0.0,0.0,0.0,20180201
3076,JP MORGAN CORPORACION FINANCIERA,1-2 MESES,0.0,0.0,0.0,0.0,20180201
3077,JP MORGAN CORPORACION FINANCIERA,1-3 MESES,0.0,0.0,0.0,0.0,20180201
3078,JP MORGAN CORPORACION FINANCIERA,1-4 MESES,0.0,0.0,0.0,0.0,20180201
3079,JP MORGAN CORPORACION FINANCIERA,12-18 MESES,0.0,0.0,0.0,0.0,20180201
3080,JP MORGAN CORPORACION FINANCIERA,2-3 MESES,0.0,0.0,0.0,0.0,20180201
3081,JP MORGAN CORPORACION FINANCIERA,3-4 MESES,0.0,0.0,0.0,0.0,20180201
3082,JP MORGAN CORPORACION FINANCIERA,3-6 MESES,0.0,0.0,0.0,0.0,20180201
3083,JP MORGAN CORPORACION FINANCIERA,4-6 MESES,0.0,0.0,0.0,0.0,20180201
3084,JP MORGAN CORPORACION FINANCIERA,6-12 MESES,0.0,0.0,0.0,0.0,20180201
3085,JP MORGAN CORPORACION FINANCIERA,6-18 MESES,0.0,0.0,0.0,0.0,20180201
3086,JP MORGAN CORPORACION FINANCIERA,Bruto,0.0,0.0,0.0,0.0,20180201
3087,JP MORGAN CORPORACION FINANCIERA,VIGENTE,0.0,0.0,0.0,0.0,20180201
3088,LA HIPOTECARIA COMPAÑÍA DE FINANCIAMIENTO,+12 MESES,0.0,0.0,0.0,0.0,20180201
3089,LA HIPOTECARIA COMPAÑÍA DE FINANCIAMIENTO,+18 MESES,0.0,0.0,0.0,76.14,20180201
3090,LA HIPOTECARIA COMPAÑÍA DE FINANCIAMIENTO,+4 MESES,0.0,0.0,0.0,0.0,20180201
3091,LA HIPOTECARIA COMPAÑÍA DE FINANCIAMIENTO,+6 MESES,0.0,45.42,0.0,0.0,20180201
3092,LA HIPOTECARIA COMPAÑÍA DE FINANCIAMIENTO,1-2 MESES,0.0,173.3,0.0,0.0,20180201
3093,LA HIPOTECARIA COMPAÑÍA DE FINANCIAMIENTO,1-3 MESES,0.0,0.0,0.0,0.0,20180201
3094,LA HIPOTECARIA COMPAÑÍA DE FINANCIAMIENTO,1-4 MESES,0.0,0.0,0.0,95.07,20180201
3095,LA HIPOTECARIA COMPAÑÍA DE FINANCIAMIENTO,12-18 MESES,0.0,0.0,0.0,0.0,20180201
3096,LA HIPOTECARIA COMPAÑÍA DE FINANCIAMIENTO,2-3 MESES,0.0,285.53,0.0,0.0,20180201
3097,LA HIPOTECARIA COMPAÑÍA DE FINANCIAMIENTO,3-4 MESES,0.0,0.0,0.0,0.0,20180201
3098,LA HIPOTECARIA COMPAÑÍA DE FINANCIAMIENTO,3-6 MESES,0.0,204.88,0.0,0.0,20180201
3099,LA HIPOTECARIA COMPAÑÍA DE FINANCIAMIENTO,4-6 MESES,0.0,0.0,0.0,551.5,20180201
