covid_id,Departamento,Cantidad Casos,FECHAFK,Estado
36662,CORDOBA,26,20201228,Leve
36663,TOLIMA,465,20201102,Leve
36664,RISARALDA,16,20201218,Fallecido
36665,NORTE SANTANDER,6,20200902,Fallecido
36666,STA MARTA D.E.,105,20210125,Leve
36667,CHOCO,3,20201021,Leve
36668,CORDOBA,2,20210828,Fallecido
36669,VALLE,19,20200904,Fallecido
36670,CAUCA,1,20210112,Fallecido
36671,ATLANTICO,3,20201225,
36672,CHOCO,3,20220225,Leve
36673,QUINDIO,1,20201013,Fallecido
36674,GUAJIRA,14,20210411,Fallecido
36675,RISARALDA,1,20201215,
36676,RISARALDA,6,20210125,Fallecido
36677,CASANARE,13,20210921,Leve
36678,BOLIVAR,1,20201204,
36679,NARIÑO,4,20210924,leve
36680,VAUPES,28,20201010,Leve
36681,BARRANQUILLA,1,20220117,Fallecido
36682,CASANARE,93,20220208,Leve
36683,CAUCA,1,20201022,
36684,QUINDIO,146,20210414,Leve
36685,CALDAS,2,20200801,
36686,TOLIMA,2,20220224,Moderado
36687,GUAJIRA,421,20210412,Leve
36688,GUAVIARE,8,20210719,Leve
36689,TOLIMA,18,20200715,Leve
36690,ANTIOQUIA,15,20210412,
36691,CUNDINAMARCA,4,20210725,
36692,CAUCA,69,20200730,Leve
36693,META,30,20210208,Leve
36694,STA MARTA D.E.,38,20210827,Leve
36695,VALLE,"2,318",20210619,Leve
36696,BOYACA,3,20200525,Leve
36697,ATLANTICO,3,20210514,
36698,RISARALDA,7,20200710,Leve
36699,NORTE SANTANDER,30,20210914,Leve
36700,CAQUETA,1,20220213,Fallecido
36701,SUCRE,3,20201001,Fallecido
36702,CAUCA,1,20210825,Fallecido
36703,META,462,20220114,Leve
36704,VALLE,"1,055",20210414,Leve
36705,TOLIMA,292,20201022,Leve
36706,SANTANDER,3,20210412,Fallecido
36707,CHOCO,3,20201006,Leve
36708,BOLIVAR,1,20201115,Fallecido
36709,BOYACA,16,20211007,Leve
36710,HUILA,1,20201226,
36711,BOGOTA,11,20201105,
36712,ATLANTICO,3,20210620,Fallecido
36713,CALDAS,1,20200808,Fallecido
36714,CAUCA,232,20220131,Leve
36715,CALDAS,141,20200927,Leve
36716,CAQUETA,11,20210809,Leve
36717,PUTUMAYO,1,20201228,Fallecido
36718,META,13,20210723,Fallecido
36719,GUAJIRA,1,20210203,Fallecido
36720,HUILA,169,20200821,Leve
36721,CALDAS,1,20211204,Fallecido
36722,CARTAGENA,529,20201226,Leve
36723,BOYACA,4,20210425,Fallecido
36724,BOGOTA,284,20211203,Leve
36725,CAQUETA,3,20211007,Leve
36726,META,301,20201122,Leve
36727,STA MARTA D.E.,2,20210724,Fallecido
36728,CORDOBA,2,20210115,Fallecido
36729,SUCRE,1,20210304,Fallecido
36730,NORTE SANTANDER,11,20200814,Fallecido
36731,BARRANQUILLA,2,20210914,Fallecido
36732,CARTAGENA,1,20220213,Moderado
36733,CUNDINAMARCA,"1,352",20210519,Leve
36734,BOLIVAR,1,20200513,Fallecido
36735,NARIÑO,1,20210510,
36736,GUAVIARE,10,20200918,Leve
36737,CASANARE,105,20220131,Leve
36738,HUILA,132,20210411,Leve
36739,QUINDIO,116,20210325,Leve
36740,STA MARTA D.E.,1,20220128,Fallecido
36741,BOYACA,13,20211018,Leve
36742,BOGOTA,37,20201217,Fallecido
36743,RISARALDA,233,20220124,Leve
36744,CAQUETA,4,20200810,Fallecido
36745,CALDAS,3,20210628,
36746,NORTE SANTANDER,2,20211016,Fallecido
36747,CASANARE,3,20210716,Fallecido
36748,VALLE,212,20211109,Leve
36749,BOYACA,3,20210803,Fallecido
36750,TOLIMA,1,20200629,
36751,META,2,20200417,Leve
36752,CALDAS,1,20210211,
36753,BOLIVAR,11,20210625,Fallecido
36754,SAN ANDRES,7,20210127,Leve
36755,GUAVIARE,1,20220215,Fallecido
36756,CUNDINAMARCA,11,20210115,
36757,ANTIOQUIA,630,20210225,Leve
36758,RISARALDA,11,20201230,Fallecido
36759,RISARALDA,448,20210605,Leve
36760,RISARALDA,1,20200930,
36761,NORTE SANTANDER,1,20210905,
36762,SANTANDER,1,20211109,Fallecido
36763,ATLANTICO,3,20210420,
36764,BARRANQUILLA,4,20220122,Moderado
36765,SUCRE,45,20200626,Leve
36766,ATLANTICO,1,20220114,Fallecido
36767,BOGOTA,17,20210322,Fallecido
36768,RISARALDA,1,20200528,Leve
36769,BOYACA,32,20210821,Leve
36770,BOLIVAR,8,20200524,Leve
36771,BOGOTA,5,20210613,leve
36772,ANTIOQUIA,29,20200602,Leve
36773,META,5,20200919,Fallecido
36774,META,260,20210110,Leve
36775,MAGDALENA,10,20210305,Fallecido
36776,CARTAGENA,1,20200319,Leve
36777,SUCRE,43,20210322,Leve
36778,RISARALDA,1,20210104,
36779,CALDAS,1,20210329,
36780,RISARALDA,2,20200906,Fallecido
36781,CUNDINAMARCA,123,20210307,Leve
36782,CAUCA,3,20211009,Fallecido
36783,BARRANQUILLA,6,20220206,Fallecido
36784,ARAUCA,9,20211229,Leve
36785,VALLE,2,20200424,Fallecido
36786,VALLE,684,20220130,Leve
36787,CASANARE,1,20210113,Fallecido
36788,ANTIOQUIA,7,20210713,
36789,META,3,20201225,Fallecido
36790,CARTAGENA,11,20200614,Fallecido
36791,GUAVIARE,1,20220217,Fallecido
36792,HUILA,8,20211104,Leve
36793,CASANARE,4,20211222,Leve
36794,CESAR,13,20200914,Leve
36795,ANTIOQUIA,7,20210207,Fallecido
36796,CESAR,2,20220209,Fallecido
36797,CUNDINAMARCA,5,20210708,
36798,PUTUMAYO,43,20210713,Leve
36799,CORDOBA,629,20200817,Leve
36800,BOGOTA,1,20200326,Fallecido
36801,BOYACA,4,20200411,Leve
36802,CORDOBA,101,20210106,Leve
36803,CUNDINAMARCA,700,20210419,Leve
36804,ANTIOQUIA,50,20200819,Fallecido
36805,QUINDIO,206,20220103,leve
36806,BARRANQUILLA,6,20210520,
36807,SANTANDER,39,20210107,Fallecido
36808,PUTUMAYO,1,20210803,
36809,STA MARTA D.E.,16,20210427,Fallecido
36810,CORDOBA,33,20210123,Leve
36811,BOGOTA,254,20211031,Leve
36812,ANTIOQUIA,7,20210703,
36813,CUNDINAMARCA,200,20201006,Leve
36814,META,3,20200725,Fallecido
36815,ATLANTICO,62,20201026,Leve
36816,GUAJIRA,1,20211008,Fallecido
36817,CESAR,2,20201024,
36818,SUCRE,2,20201026,Fallecido
36819,QUINDIO,2,20210823,Fallecido
36820,MAGDALENA,1,20211128,Fallecido
36821,ANTIOQUIA,"2,497",20210430,Leve
36822,NARIÑO,1,20220114,
36823,SUCRE,11,20201118,Leve
36824,SANTANDER,1,20201031,
36825,VALLE,500,20201012,Leve
36826,CESAR,1,20210919,
36827,BOLIVAR,7,20210617,Fallecido
36828,BOYACA,1,20220224,Moderado
36829,TOLIMA,103,20201015,Leve
36830,CARTAGENA,2,20210527,
36831,CAUCA,17,20211208,Leve
36832,STA MARTA D.E.,86,20211130,Leve
36833,MAGDALENA,1,20201102,Fallecido
36834,BOLIVAR,14,20201015,Leve
36835,BOGOTA,2,20220107,Grave
36836,CORDOBA,1,20210209,
36837,VALLE,10,20200419,Leve
36838,CARTAGENA,1,20211201,Fallecido
36839,PUTUMAYO,31,20210811,Leve
36840,ANTIOQUIA,9,20210208,Fallecido
36841,GUAJIRA,8,20200926,Fallecido
36842,VALLE,1,20200629,
36843,BOYACA,37,20210313,leve
36844,CORDOBA,14,20210519,Fallecido
36845,TOLIMA,3,20200806,
36846,NORTE SANTANDER,2,20211123,
36847,HUILA,1,20220210,Grave
36848,BARRANQUILLA,246,20210726,Leve
36849,BARRANQUILLA,143,20201123,Leve
36850,CALDAS,26,20211031,Leve
36851,GUAVIARE,2,20210918,Leve
36852,QUINDIO,137,20210428,Leve
36853,SUCRE,13,20210131,Leve
36854,VAUPES,22,20200902,Leve
36855,SUCRE,164,20210726,Leve
36856,RISARALDA,2,20210729,Fallecido
36857,STA MARTA D.E.,2,20211001,Fallecido
36858,CORDOBA,156,20220130,Leve
36859,ATLANTICO,87,20210821,Leve
36860,BOGOTA,24,20210208,Fallecido
36861,CAUCA,27,20210318,Leve
36862,BOLIVAR,6,20210311,Leve
36863,NORTE SANTANDER,2,20210114,
36864,BOYACA,12,20210420,Fallecido
36865,BOGOTA,1,20200416,Fallecido
36866,CAUCA,20,20220127,Moderado
36867,BOLIVAR,105,20210801,Leve
36868,ARAUCA,3,20210131,Leve
36869,CHOCO,4,20211214,Leve
36870,NARIÑO,7,20200917,Fallecido
36871,HUILA,3,20220205,Moderado
36872,CALDAS,83,20200930,Leve
36873,HUILA,3,20211231,Fallecido
36874,CESAR,13,20200926,Fallecido
36875,CARTAGENA,2,20200630,Fallecido
36876,PUTUMAYO,2,20210424,leve
36877,CUNDINAMARCA,4,20210411,
36878,CALDAS,680,20210623,Leve
36879,GUAINIA,9,20210713,Leve
36880,PUTUMAYO,1,20201213,Fallecido
36881,PUTUMAYO,14,20211102,Leve
36882,GUAJIRA,15,20210421,Fallecido
36883,BOLIVAR,1,20220123,Moderado
36884,BOYACA,1,20201014,
36885,BOGOTA,17,20210501,
36886,GUAINIA,1,20210727,Leve
36887,SAN ANDRES,73,20210429,Leve
36888,ATLANTICO,37,20210829,Leve
36889,BARRANQUILLA,2,20220116,
36890,CUNDINAMARCA,170,20220104,Leve
36891,BOYACA,1,20210312,
36892,PUTUMAYO,2,20210724,Fallecido
36893,STA MARTA D.E.,41,20211226,Leve
36894,BOYACA,232,20201009,Leve
36895,CAUCA,1,20210129,
36896,ARAUCA,1,20220212,Fallecido
36897,ARAUCA,1,20210901,Fallecido
36898,MAGDALENA,1,20200605,Fallecido
36899,VALLE,4,20201016,
36900,SAN ANDRES,25,20220120,Leve
36901,AMAZONAS,1,20200817,Leve
36902,ATLANTICO,2,20210623,
36903,META,2,20220131,
36904,BOYACA,139,20220205,Leve
36905,META,1,20211231,Fallecido
36906,META,234,20201226,Leve
36907,GUAINIA,1,20200817,Leve
36908,CORDOBA,15,20200904,Fallecido
36909,ANTIOQUIA,1,20211126,
36910,ATLANTICO,154,20210203,Leve
36911,NARIÑO,220,20200811,Leve
36912,GUAJIRA,1,20210928,Fallecido
36913,PUTUMAYO,5,20220216,Leve
36914,AMAZONAS,2,20210426,Leve
36915,QUINDIO,1,20210330,Fallecido
36916,TOLIMA,4,20201109,Fallecido
36917,RISARALDA,2,20201018,
36918,CAUCA,253,20200830,Leve
36919,BARRANQUILLA,342,20210504,Leve
36920,BOLIVAR,33,20200719,Leve
36921,SANTANDER,9,20210124,Fallecido
36922,CASANARE,1,20210228,
36923,GUAVIARE,21,20210617,Leve
36924,CHOCO,1,20200808,
36925,MAGDALENA,18,20211017,Leve
36926,SAN ANDRES,5,20200702,Leve
36927,VALLE,5,20201008,
36928,VAUPES,5,20220202,Leve
36929,RISARALDA,2,20220129,
36930,SUCRE,9,20210609,Fallecido
36931,GUAJIRA,8,20201129,Fallecido
36932,GUAJIRA,6,20200821,Fallecido
36933,BOLIVAR,2,20200606,Fallecido
36934,CESAR,2,20211205,Fallecido
36935,BOYACA,518,20210519,Leve
36936,ANTIOQUIA,7,20200515,Leve
36937,META,2,20200716,Fallecido
36938,CALDAS,281,20210714,Leve
36939,GUAJIRA,35,20211205,Leve
36940,RISARALDA,803,20220113,Leve
36941,CHOCO,2,20210615,Fallecido
36942,CESAR,27,20210926,Leve
36943,CUNDINAMARCA,69,20211109,Leve
36944,ARAUCA,2,20200805,Leve
36945,SANTANDER,43,20200824,Fallecido
36946,BOGOTA,556,20210309,Leve
36947,GUAVIARE,39,20201101,Leve
36948,ARAUCA,10,20210807,Leve
36949,ARAUCA,1,20200730,Leve
36950,RISARALDA,1,20211102,
36951,STA MARTA D.E.,44,20210207,Leve
36952,META,2,20220119,Moderado
36953,BARRANQUILLA,52,20200626,Fallecido
36954,TOLIMA,139,20210803,Leve
36955,CALDAS,2,20200929,Fallecido
36956,NORTE SANTANDER,1,20211210,
36957,HUILA,2,20220102,Fallecido
36958,TOLIMA,31,20200717,Leve
36959,CAQUETA,15,20210503,Leve
36960,STA MARTA D.E.,15,20210414,Fallecido
36961,GUAJIRA,157,20211114,Leve
36962,BARRANQUILLA,2,20211117,Fallecido
36963,NORTE SANTANDER,151,20200915,Leve
36964,VALLE,4,20200827,
36965,CAUCA,24,20211207,Leve
36966,META,2,20210702,
36967,ANTIOQUIA,987,20210319,Leve
36968,BOGOTA,10,20220129,Grave
36969,CASANARE,93,20201225,Leve
36970,CAUCA,82,20210812,Leve
36971,CESAR,19,20211029,Leve
36972,BARRANQUILLA,3,20210208,
36973,NARIÑO,4,20201024,Fallecido
36974,CUNDINAMARCA,1,20200703,Fallecido
36975,CESAR,3,20210221,Fallecido
36976,ANTIOQUIA,6,20200626,Fallecido
36977,VALLE,16,20200705,Fallecido
36978,BOLIVAR,1,20200703,Fallecido
36979,CORDOBA,1,20200508,Leve
36980,BARRANQUILLA,377,20200715,Leve
36981,QUINDIO,156,20201119,Leve
36982,ARAUCA,4,20211207,Leve
36983,VALLE,5,20220206,Moderado
36984,BOYACA,1,20210629,
36985,CESAR,7,20210118,Fallecido
36986,CAUCA,65,20210821,Leve
36987,MAGDALENA,24,20200913,Leve
36988,GUAINIA,1,20210205,Leve
36989,NORTE SANTANDER,24,20201215,Fallecido
36990,CESAR,18,20200909,Fallecido
36991,BARRANQUILLA,370,20201230,Leve
36992,CALDAS,5,20210727,Fallecido
36993,QUINDIO,1,20210729,Fallecido
36994,CASANARE,150,20220205,Leve
36995,STA MARTA D.E.,24,20201018,Leve
36996,VICHADA,2,20210807,Fallecido
36997,BOYACA,12,20211110,Leve
36998,BARRANQUILLA,486,20210513,Leve
36999,ANTIOQUIA,37,20220116,Fallecido
37000,HUILA,1,20200319,Leve
37001,BOYACA,1,20210504,
37002,ARAUCA,67,20220210,Leve
37003,CHOCO,35,20210721,Leve
37004,BARRANQUILLA,3,20200617,
37005,BOLIVAR,1,20220130,Fallecido
37006,NORTE SANTANDER,3,20200629,Leve
37007,SANTANDER,7,20210218,Fallecido
37008,NORTE SANTANDER,29,20210120,Fallecido
37009,CESAR,443,20210612,Leve
37010,BARRANQUILLA,4,20210424,
37011,GUAINIA,3,20201224,Leve
37012,STA MARTA D.E.,2,20210427,
37013,ATLANTICO,63,20210224,Leve
37014,CUNDINAMARCA,10,20220221,Fallecido
37015,QUINDIO,1,20210112,
37016,RISARALDA,277,20210413,Leve
37017,META,1,20210317,Fallecido
37018,QUINDIO,1,20210109,
37019,CORDOBA,279,20210321,Leve
37020,HUILA,4,20210809,Fallecido
37021,RISARALDA,27,20211105,Leve
37022,ANTIOQUIA,13,20200801,
37023,CARTAGENA,2,20210822,Fallecido
37024,CAUCA,30,20200704,Leve
37025,MAGDALENA,16,20210208,Leve
37026,CASANARE,94,20220116,Leve
37027,SANTANDER,18,20200922,Fallecido
37028,NARIÑO,2,20220122,Moderado
37029,AMAZONAS,2,20200425,Fallecido
37030,ATLANTICO,5,20220201,Fallecido
37031,QUINDIO,3,20210326,Fallecido
37032,HUILA,158,20210112,Leve
37033,TOLIMA,1,20201129,
37034,CARTAGENA,1,20211212,Fallecido
37035,SUCRE,1,20200609,
37036,VALLE,6,20220110,
37037,VALLE,387,20210814,Leve
37038,BOLIVAR,1,20220118,Grave
37039,NARIÑO,1,20210811,Fallecido
37040,CHOCO,4,20210302,Leve
37041,ARAUCA,1,20210703,leve
37042,QUINDIO,1,20200808,Fallecido
37043,BARRANQUILLA,1,20200828,Fallecido
37044,CUNDINAMARCA,4,20201012,Fallecido
37045,BARRANQUILLA,1,20220125,Moderado
37046,BOGOTA,3,20211231,Fallecido
37047,META,2,20210102,Fallecido
37048,VALLE,148,20211020,Leve
37049,BOGOTA,119,20200521,Leve
37050,VALLE,8,20211103,Fallecido
37051,SUCRE,1,20210408,
37052,BOGOTA,"3,369",20201222,Leve
37053,GUAVIARE,8,20210521,Leve
37054,SANTANDER,49,20210627,Fallecido
37055,PUTUMAYO,17,20200920,Leve
37056,CUNDINAMARCA,26,20210109,Fallecido
37057,SANTANDER,4,20211220,Fallecido
37058,VALLE,6,20210217,Fallecido
37059,VALLE,828,20210629,Leve
37060,ATLANTICO,34,20200703,Fallecido
37061,RISARALDA,3,20211210,Fallecido
37062,RISARALDA,167,20210504,Leve
37063,QUINDIO,43,20210608,Leve
37064,ATLANTICO,2,20210928,Fallecido
37065,NARIÑO,223,20210506,Leve
37066,CAQUETA,2,20210609,Fallecido
37067,CASANARE,7,20220104,Leve
37068,HUILA,1,20200803,
37069,NORTE SANTANDER,15,20201128,Fallecido
37070,ANTIOQUIA,"2,245",20210105,Leve
37071,CASANARE,7,20211114,Leve
37072,CORDOBA,2,20201019,Fallecido
37073,NARIÑO,5,20210412,Fallecido
37074,ATLANTICO,33,20211201,Leve
37075,CHOCO,5,20210215,Leve
37076,CAQUETA,1,20220122,Grave
37077,MAGDALENA,1,20200513,
37078,BARRANQUILLA,1,20210629,
37079,SUCRE,5,20211029,Leve
37080,CUNDINAMARCA,2,20201208,Fallecido
37081,RISARALDA,2,20201113,
37082,CARTAGENA,133,20210122,Leve
37083,TOLIMA,51,20200726,Leve
37084,ATLANTICO,35,20200516,Leve
37085,CAUCA,3,20220116,
37086,VALLE,6,20220112,Grave
37087,META,2,20220204,Fallecido
37088,BOGOTA,10,20210523,leve
37089,CESAR,29,20210829,Leve
37090,ANTIOQUIA,"1,264",20201125,Leve
37091,CESAR,117,20210317,Leve
37092,NARIÑO,357,20210517,Leve
37093,BOGOTA,11,20200528,Fallecido
37094,ANTIOQUIA,6,20200830,
37095,TOLIMA,2,20210204,
37096,CORDOBA,399,20210728,Leve
37097,TOLIMA,6,20210722,Fallecido
37098,TOLIMA,11,20220119,Fallecido
37099,CARTAGENA,492,20210526,Leve
37100,PUTUMAYO,1,20211223,Fallecido
37101,HUILA,3,20200628,Leve
37102,ATLANTICO,145,20210204,Leve
37103,HUILA,769,20210707,Leve
37104,ANTIOQUIA,55,20200608,Leve
37105,BARRANQUILLA,6,20220126,Fallecido
37106,GUAJIRA,1,20200602,Leve
37107,CALDAS,1,20211115,Fallecido
37108,BARRANQUILLA,18,20200427,Leve
37109,RISARALDA,2,20210509,
37110,ATLANTICO,2,20211207,Fallecido
37111,CAUCA,1,20200824,
37112,NORTE SANTANDER,129,20201003,Leve
37113,META,2,20200927,
37114,CALDAS,2,20200926,Fallecido
37115,VALLE,8,20200526,Fallecido
37116,CARTAGENA,598,20201224,Leve
37117,HUILA,4,20210116,
37118,TOLIMA,78,20200806,Leve
37119,CUNDINAMARCA,2,20220113,
37120,META,1,20211229,Fallecido
37121,CALDAS,9,20200603,Leve
37122,CESAR,1,20210831,Fallecido
37123,HUILA,262,20210717,Leve
37124,BOYACA,4,20210204,
37125,SANTANDER,377,20201210,Leve
37126,CASANARE,323,20210610,Leve
37127,NORTE SANTANDER,17,20201220,Fallecido
37128,GUAINIA,8,20200918,Leve
37129,SAN ANDRES,5,20201125,Leve
37130,GUAJIRA,2,20210723,Fallecido
37131,CORDOBA,1,20200627,
37132,GUAJIRA,1,20210705,
37133,ANTIOQUIA,"1,458",20200808,Leve
37134,ARAUCA,15,20210111,Leve
37135,TOLIMA,2,20200415,Leve
37136,CALDAS,319,20201008,Leve
37137,VALLE,4,20200409,Fallecido
37138,VALLE,2,20210307,
37139,META,11,20210904,Leve
37140,AMAZONAS,6,20200617,Leve
37141,SANTANDER,3,20220101,Moderado
37142,META,1,20211001,Fallecido
37143,NORTE SANTANDER,1,20211225,
37144,BARRANQUILLA,3,20210708,Fallecido
37145,BOGOTA,68,20200827,Fallecido
37146,NORTE SANTANDER,111,20210210,Leve
37147,CAQUETA,2,20211103,Leve
37148,QUINDIO,5,20210114,Fallecido
37149,SANTANDER,"1,341",20210703,Leve
37150,ATLANTICO,3,20210222,Fallecido
37151,ANTIOQUIA,8,20210824,Fallecido
37152,META,10,20200812,Fallecido
37153,CALDAS,6,20201211,Fallecido
37154,QUINDIO,143,20210628,Leve
37155,ARAUCA,17,20211212,Leve
37156,CORDOBA,10,20210718,Fallecido
37157,BARRANQUILLA,140,20201023,Leve
37158,CALDAS,2,20220106,Fallecido
37159,NARIÑO,2,20200627,
37160,CORDOBA,85,20210510,Leve
37161,CASANARE,6,20211011,Leve
37162,NORTE SANTANDER,1,20220129,Grave
37163,SANTANDER,1,20211008,Fallecido
37164,CHOCO,1,20220114,Grave
37165,BARRANQUILLA,350,20200706,Leve
37166,CAUCA,119,20201229,Leve
37167,SANTANDER,25,20210508,Fallecido
37168,NARIÑO,1,20200523,Fallecido
37169,TOLIMA,7,20210129,Fallecido
37170,CALDAS,1,20210304,Fallecido
37171,CAUCA,95,20210511,Leve
37172,CAUCA,2,20220209,Grave
37173,META,12,20211103,Leve
37174,VALLE,5,20201104,
37175,NORTE SANTANDER,22,20210325,Leve
37176,CAUCA,1,20220101,
37177,CUNDINAMARCA,252,20211231,Leve
37178,BOLIVAR,12,20211115,Leve
37179,SANTANDER,7,20210624,
37180,ANTIOQUIA,2,20211206,
37181,NARIÑO,10,20211015,Leve
37182,CUNDINAMARCA,8,20210322,
37183,TOLIMA,136,20201110,Leve
37184,QUINDIO,1,20200613,Leve
37185,CARTAGENA,157,20210805,Leve
37186,QUINDIO,2,20200317,Leve
37187,QUINDIO,2,20211130,Fallecido
37188,NARIÑO,103,20201114,Leve
37189,NARIÑO,2,20200710,Fallecido
37190,BARRANQUILLA,"1,469",20200718,Leve
37191,ANTIOQUIA,12,20220210,Fallecido
37192,SANTANDER,531,20201231,Leve
37193,VALLE,2,20200313,Leve
37194,CORDOBA,3,20200528,Leve
37195,META,2,20201012,
37196,CAUCA,654,20220112,Leve
37197,ARAUCA,6,20211027,Leve
37198,QUINDIO,16,20200408,Leve
37199,SUCRE,21,20210822,Leve
37200,MAGDALENA,15,20220124,leve
37201,BOGOTA,"1,781",20200920,Leve
37202,BARRANQUILLA,94,20201006,Leve
37203,NORTE SANTANDER,264,20211124,Leve
37204,HUILA,266,20200907,Leve
37205,CORDOBA,1,20200719,
37206,BARRANQUILLA,211,20210509,leve
37207,CESAR,1,20201108,
37208,NORTE SANTANDER,90,20220213,Leve
37209,VALLE,242,20211114,Leve
37210,MAGDALENA,126,20210629,Leve
37211,MAGDALENA,173,20210427,Leve
37212,HUILA,451,20210612,Leve
37213,GUAJIRA,12,20200626,Leve
37214,CORDOBA,3,20210223,
37215,VALLE,4,20211001,Fallecido
37216,NARIÑO,2,20200803,
37217,GUAVIARE,1,20210706,Fallecido
37218,ARAUCA,6,20201014,Fallecido
37219,VICHADA,1,20210530,Leve
37220,SUCRE,18,20210825,Leve
37221,CESAR,5,20220208,Fallecido
37222,STA MARTA D.E.,1,20210201,Fallecido
37223,ATLANTICO,1,20210119,
37224,BARRANQUILLA,3,20200719,
37225,HUILA,45,20200822,Leve
37226,CARTAGENA,2,20200512,
37227,QUINDIO,1,20211016,Fallecido
37228,PUTUMAYO,1,20200929,Fallecido
37229,NARIÑO,18,20211023,Leve
37230,GUAJIRA,6,20210408,Fallecido
37231,ANTIOQUIA,347,20210905,Leve
37232,CUNDINAMARCA,1,20220107,Grave
37233,CARTAGENA,2,20210604,
37234,META,1,20211020,Leve
37235,BOGOTA,375,20210831,Leve
37236,SUCRE,1,20210803,
37237,BOGOTA,"2,974",20220209,Leve
37238,SANTANDER,8,20211217,Fallecido
37239,ANTIOQUIA,"1,204",20210322,Leve
37240,ANTIOQUIA,14,20201008,
37241,CARTAGENA,43,20211201,Leve
37242,AMAZONAS,6,20200628,Leve
37243,META,234,20201010,Leve
37244,PUTUMAYO,13,20210404,Leve
37245,MAGDALENA,1,20210202,Fallecido
37246,VICHADA,1,20220126,Leve
37247,BOLIVAR,8,20200519,Leve
37248,NORTE SANTANDER,169,20200916,Leve
37249,CARTAGENA,43,20200509,Leve
37250,GUAVIARE,3,20201014,Leve
37251,GUAVIARE,6,20201204,Leve
37252,BOLIVAR,3,20220112,
37253,STA MARTA D.E.,80,20211107,Leve
37254,CESAR,4,20210207,Fallecido
37255,RISARALDA,3,20201122,Fallecido
37256,TOLIMA,8,20200619,Leve
37257,CESAR,5,20210127,
37258,STA MARTA D.E.,1,20200912,Fallecido
37259,SAN ANDRES,47,20211114,Leve
37260,BARRANQUILLA,62,20201022,Leve
37261,BOGOTA,16,20210530,
37262,VALLE,123,20211027,Leve
37263,SANTANDER,9,20201021,Fallecido
37264,META,3,20200914,Fallecido
37265,SAN ANDRES,1,20200712,Leve
37266,CORDOBA,46,20200709,Fallecido
37267,SAN ANDRES,1,20201116,Fallecido
37268,NORTE SANTANDER,4,20210908,Fallecido
37269,RISARALDA,1,20220213,Fallecido
37270,CALDAS,1,20211107,Fallecido
37271,CARTAGENA,1,20210208,Fallecido
37272,TOLIMA,32,20210705,Fallecido
37273,STA MARTA D.E.,1,20220201,
37274,TOLIMA,2,20210625,
37275,CESAR,2,20200917,
37276,META,14,20220210,Moderado
37277,SUCRE,6,20210604,Fallecido
37278,CALDAS,117,20220127,Leve
37279,NARIÑO,2,20210206,
37280,CUNDINAMARCA,73,20200601,Leve
37281,BARRANQUILLA,3,20220115,Fallecido
37282,HUILA,18,20210919,Leve
37283,CALDAS,33,20210829,Leve
37284,CESAR,130,20220203,Leve
37285,CALDAS,25,20210827,Leve
37286,CHOCO,16,20200525,Leve
37287,BOGOTA,16,20210108,
37288,CALDAS,1,20200313,Leve
37289,NARIÑO,16,20210520,Fallecido
37290,CARTAGENA,3,20210209,Fallecido
37291,BARRANQUILLA,4,20210521,
37292,RISARALDA,16,20211107,Leve
37293,STA MARTA D.E.,1,20210127,
37294,CORDOBA,2,20200817,
37295,VALLE,418,20200714,Leve
37296,CORDOBA,8,20210916,Leve
37297,VALLE,1,20211111,
37298,VALLE,182,20211210,Leve
37299,CAQUETA,4,20211214,Leve
37300,ANTIOQUIA,395,20210923,Leve
37301,VALLE,3,20200831,
37302,CAUCA,25,20220221,Leve
37303,ATLANTICO,5,20210629,Fallecido
37304,CASANARE,17,20200903,Leve
37305,CAUCA,1,20211124,Fallecido
37306,ANTIOQUIA,28,20210717,Fallecido
37307,META,3,20211211,Fallecido
37308,MAGDALENA,1,20200528,Fallecido
37309,MAGDALENA,18,20211024,Leve
37310,META,86,20200503,Leve
37311,BOLIVAR,17,20200914,Leve
37312,STA MARTA D.E.,6,20210719,Fallecido
37313,TOLIMA,126,20210211,Leve
37314,CARTAGENA,2,20200407,Fallecido
37315,CAUCA,2,20200401,Leve
37316,RISARALDA,70,20210322,Leve
37317,STA MARTA D.E.,167,20210522,Leve
37318,CASANARE,2,20210531,
37319,RISARALDA,168,20210513,Leve
37320,ATLANTICO,28,20200714,Fallecido
37321,TOLIMA,870,20210627,Leve
37322,CESAR,2,20200410,Leve
37323,CESAR,191,20210720,Leve
37324,TOLIMA,14,20220129,Moderado
37325,CAUCA,3,20200905,
37326,CORDOBA,4,20210609,
37327,SANTANDER,14,20210214,Fallecido
37328,VALLE,114,20211005,Leve
